Number,Date,Payee,Payment,Deposit,Memo,Category,Unknown,
,18/03/2005 00:00:00,Chaussures,42.00,,BATA,Habillement,X
,18/03/2005 00:00:00,Especes,100.00,,SG,Retrait d especes,X
,19/03/2005 00:00:00,Castorama,114.70,,,Travaux,X
,20/03/2005 00:00:00,Bnp,750.00,,Cascade,Virmt vers un compte supprime,X
,21/03/2005 00:00:00,Neuf Telecom,48.56,,,Factures:Teleservice-Internet,X
,21/03/2005 00:00:00,CPAM,,6.61,,Remb Sante,X
,21/03/2005 00:00:00,CPAM,,16.10,,Remb Sante,X
,21/03/2005 00:00:00,Couzin,20.00,,,Sante:Medecin,X
,22/03/2005 00:00:00,Nocibe,98.20,,,Parfumerie,X
,22/03/2005 00:00:00,Carrefour,70.53,,,Alimentation,X
,22/03/2005 00:00:00,AG2R,,33.90,,Remb Sante,X
,22/03/2005 00:00:00,Couzin,20.00,,,Sante:Medecin,X
,24/03/2005 00:00:00,CPAM,,13.00,,Remb Sante,X
,24/03/2005 00:00:00,Baudry,115.00,,,Logement:Menage,X
,25/03/2005 00:00:00,Carrefour,143.75,,,Alimentation,X
,25/03/2005 00:00:00,Decathlon,93.99,,,Loisirs-culture:Articles de sport,X
,25/03/2005 00:00:00,Restau,80.00,,Amadeus,Restaurant,X
,25/03/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,25/03/2005 00:00:00,Especes,100.00,,SG,Retrait d especes,X
,26/03/2005 00:00:00,Rouhette,150.00,,,Sante:Medecin,X
,26/03/2005 00:00:00,Lapeyre,30.00,,,Factures:equipement,X
,26/03/2005 00:00:00,Harmonie du bain,50.00,,,Logement,X
,26/03/2005 00:00:00,Leclerc,131.88,,,Alimentation,X
,28/03/2005 00:00:00,Leroy Merlin,16.60,,,Travaux,X
,29/03/2005 00:00:00,Depot,,160.00,,Depot,X
,29/03/2005 00:00:00,CPAM,,13.00,,Remb Sante,X
,29/03/2005 00:00:00,Especes,200.00,,,Retrait d especes,X
,29/03/2005 00:00:00,Especes,120.00,,sg,Retrait d especes,X
,30/03/2005 00:00:00,ELF,39.69,,,Automobile:Carburant,X
,30/03/2005 00:00:00,AG2R,,6.00,,Remb Sante,X
,30/03/2005 00:00:00,Bnp,1.50,,,Frais bancaires,X
,31/03/2005 00:00:00,URSSAF,80.77,,,Logement:Menage,X
,31/03/2005 00:00:00,Controle technique,49.00,,,Automobile:Reparations-entretien,X
,31/03/2005 00:00:00,Escota,69.69,,,Transports,X
,31/03/2005 00:00:00,Unilog,,2699.63,,Traitements et salaires:Salaire net,X
,31/03/2005 00:00:00,RSI,,2730.08,,Traitements et salaires:Salaire net,X
,31/03/2005 00:00:00,CPAM,,13.00,,Remb Sante,X
,31/03/2005 00:00:00,CPAM,,31.20,,Remb Sante,X
,31/03/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
